uid,cid
2048, "CIVE123"
316, "ECON437"
1308, "REC200"
4055, "AVIA270"
2263, "GENE503"
1851, "GEOG426"
389, "LAT491"
1079, "AFM423"
3897, "CHEM331"
2794, "SDS375R"
2150, "CHEM212"
3582, "ECE198"
534, "ECON451"
36, "SYDE111"
2901, "PHYS437B"
2639, "PHYS437B"
3192, "PHYS360A"
4938, "EARTH390"
1956, "GSJ331"
857, "AMATH445"
1194, "PSCI302"
4369, "ECE320"
1849, "ENBUS211"
2351, "KIN414"
716, "SPAN234"
4204, "CIVE222"
2073, "PSYCH457"
1260, "MATH217"
326, "NE471"
1409, "RS315"
2844, "CROAT299"
254, "CS100"
1140, "DAC303"
2120, "MUSIC417"
2524, "GBDA306"
2404, "STV210"
1553, "NE333"
3359, "REC230"
2516, "PSYCH257"
2217, "FINE404"
3439, "COMMST335"
1775, "PD19"
3337, "ENVE573"
2600, "SFM328"
1837, "ECON255"
4772, "PD20"
4254, "ECON425"
2774, "NE454A"
1379, "CFM101"
2723, "AFM425"
2250, "SFM497"
332, "ME360"
2023, "OPTOM468"
2470, "BIOL266"
4649, "PSCI260"
4628, "BIOL490A"
601, "PHIL211J"
2397, "MATH247"
173, "PLAN445"
2041, "HIST234"
3023, "ANTH499A"
4562, "PSCI257"
1949, "MNS211"
3479, "LS213"
4472, "CMW363"
4431, "CO351"
1476, "ME300A"
2507, "HLTH102"
4899, "GSJ350"
1801, "HIST200"
223, "ECON211"
2165, "ECE463"
1641, "STV208"
2040, "AVIA417"
284, "ECON487"
248, "GER399"
4601, "ECE405C"
4397, "ACTSC431"
211, "PSCI423"
1677, "ENGL101A"
4104, "PHARM476"
4953, "OPTOM478"
2933, "RS251"
1160, "ENGL208C"
4898, "PHARM461"
4361, "AE299"
111, "BASE32"
1475, "PLAN358"
4738, "INTEG275"
1190, "MUSIC317"
4456, "PSCI326"
558, "SMF494"
3266, "OPTOM106"
2234, "GEOG484"
4193, "GENE396"
468, "EARTH421"
273, "CS231"
4759, "GENE23R"
3806, "ERS300"
4627, "CHE402"
2810, "CHEM123L"
4286, "AFM321"
408, "ECON323"
62, "PSYCH439"
2167, "CHE561"
2113, "CLAS104"
661, "INNOV302"
2449, "EARTH490"
346, "SOCWK490R"
1476, "ENGL430A"
3314, "THPERF378"
466, "REC100"
401, "CIVE507"
3400, "MTHEL300"
4720, "PHIL472"
2453, "AVIA374"
3707, "ACTSC455"
1680, "REC425"
2270, "CS246E"
2226, "GEOG205"
3774, "GERON352"
4502, "SOCWK320R"
538, "BME402"
1960, "MTE546"
4314, "PSCI334"
4958, "SOCWK357R"
3432, "ENBUS475"
496, "ANTH335"
96, "PSCI369"
1845, "SOCWK320R"
886, "CHINA180R"
553, "PHIL216"
1172, "INDEV300"
2, "GEOG357"
2234, "ANTH233"
3621, "ITALST261"
1849, "THPERF301"
1292, "ENGL209"
519, "SDS354R"
4102, "RS211"
456, "ARCH120"
1054, "HHUM101"
224, "CS484"
19, "LS435"
1714, "PACS320"
1386, "GEOG336"
3270, "PLAN246"
1339, "FINE243"
814, "SYDE553"
2484, "CO250"
3293, "ME400B"
4755, "ECON409"
45, "SOC413"
1546, "PD11"
3223, "HLTH450"
2644, "PHIL110A"
4004, "ENGL373"
343, "INDEV475"
4779, "FINE256"
4283, "PHYS484"
4257, "LS223"
412, "CHE491"
1123, "HLTH341"
3890, "AVIA100"
1848, "ERS365"
2292, "DAC303"
644, "GEOG405"
137, "INTEG499"
4861, "PSCI480"
4911, "BIOL365"
4559, "BIOL498A"
2286, "FINE256"
1458, "MUSIC110"
4912, "PHYS444"
2416, "AE499"
2356, "MSE400A"
880, "PLAN210"
3777, "SDS449R"
3032, "PLAN445"
124, "SDS351R"
3996, "ME362"
415, "SDS451R"
2331, "PACS336"
1255, "LS226"
1589, "ENGL335"
2878, "SPAN326"
3506, "PHYS468"
613, "MSE446"
3043, "OPTOM248"
2630, "ME435"
1568, "ENGL492"
3244, "SDS400R"
986, "HLTH201"
4961, "CLAS342"
3599, "INDEV200"
1232, "ANTH272"
4707, "PSYCH330"
621, "ECON409"
523, "ECON290"
941, "HLTH218"
1977, "CHE490"
373, "SI375R"
1397, "LS330"
4149, "HIST316"
1149, "ARCH193"
3912, "INTEG475B"
2827, "MTE325"
3772, "PSYCH450R"
4570, "SOC435"
2760, "ENVS469"
1554, "EASIA382R"
1617, "PACS201"
3534, "SOC342"
380, "ARCH342"
2364, "MATH212"
3141, "ENBUS403A"
1183, "FINE205"
4328, "BLKST224"
1190, "SOC310"
3093, "SDS131R"
371, "AMATH362"
3992, "SPAN395"
2379, "RS383"
2762, "PLAN401"
459, "HIST112"
3586, "PSCI253"
4674, "MNS410"
4840, "HLTH445"
657, "ERS340"
937, "FR203"
1903, "MEDVL491"
2830, "MUSIC355"
114, "OPTOM385"
1033, "HLTH217"
326, "ME123"
3225, "KIN491"
4991, "CS497"
3375, "CLAS105"
4352, "SE401"
2557, "CHEM491A"
3231, "SOC418"
4555, "FR255"
3731, "ENGL432"
4888, "NE220L"
4870, "ECE405D"
4404, "ME597"
3493, "ENVE375"
2251, "BUS127W"
3799, "PACS316"
1470, "CIVE265"
2321, "SCBUS225"
4261, "REC203"
1969, "SMF204"
3962, "UNIV101"
725, "LS386"
1979, "STAT440"
4267, "ME548"
134, "CHE490"
107, "SOC433"
2695, "ECE433"
3585, "GRK351"
2382, "ECON451"
4750, "MUSIC226"
1063, "GENE22A"
4179, "PSCI331"
2489, "PSYCH375R"
4110, "PSYCH307"
1607, "MATBUS371"
2072, "CS100"
2351, "HRTS490"
3498, "INDEV375"
290, "STAT340"
2673, "JAPAN101R"
1054, "ME212"
579, "BIOL456"
3088, "ASL202R"
1618, "CHEM220"
3516, "PHARM223"
4465, "PLAN210"
328, "ECON322"
1409, "MSE551"
4295, "STAT240"
1557, "CLAS221"
3016, "HIST356"
860, "ACTSC454"
3521, "STAT321"
263, "HLTH458"
2916, "ACTSC446"
1505, "GENE22D"
330, "INDG226"
2854, "SPAN201B"
3748, "COGSCI300"
2199, "CHEM212"
404, "PMATH434"
4256, "PHYS483"
4943, "JAPAN102R"
820, "ENGL451B"
1529, "CHEM430"
1766, "NE318"
4019, "NE215"
2672, "PSCI390"
764, "COMMST431"
4199, "ECE416"
2487, "RS314"
2489, "PHIL285J"
768, "BUS283W"
1759, "KIN320"
1283, "ECE493"
2417, "MSE433"
4207, "NE121"
1582, "CHEM497"
2664, "AVIA416"
822, "ECE433"
1090, "ENVS131"
2149, "COOP12"
2585, "ENGL336"
4603, "ACTSC127"
133, "STAT437"
390, "COMMST402"
186, "SOCWK220R"
1223, "FINE213"
1570, "EARTH342"
1656, "REC471A"
359, "ACTSC455"
2629, "SE201"
2349, "ANTH498"
1431, "NE201"
4274, "PSYCH356R"
1530, "HEALTH490"
2552, "PSYCH448R"
1886, "PLAN481"
834, "SE465"
3705, "PHYS444"
3577, "RS495"
1207, "EARTH223"
1929, "HLTH335"
1143, "GENE397"
1339, "PHIL422"
145, "CHEM121"
1174, "SYDE202"
4389, "PSCI461"
2300, "ECE423"
670, "ERS474"
1049, "BME400"
4376, "ME269"
1418, "GEOG306"
3059, "HIST311"
777, "HIST356"
665, "ARCH364"
4327, "ARCH293"
1141, "CHE398"
1947, "HIST253"
4165, "AFM462"
931, "PSYCH493"
1796, "ANTH355"
1029, "FINE210"
4794, "NE335"
689, "PSCI433"
1745, "PSCI480"
41, "PSCI255"
3836, "AMATH361"
751, "COMMST103"
4178, "GEOG205"
1370, "AE301"
4350, "UCR191E"
4170, "THPERF306"
3461, "AE400"
953, "PHYS122"
3970, "ENGL460C"
261, "SI230R"
184, "MATH103"
1827, "THPERF326"
1139, "ENGL472"
1158, "ITALST265"
2451, "LS224"
2320, "PHARM461"
132, "LS273"
2716, "STAT202"
2381, "SMF308"
3586, "CHINA120R"
1345, "SDS322R"
2678, "FR410"
4360, "PLAN441"
2360, "ANTH251"
702, "ANTH447"
592, "INTEG410"
2249, "BLKST309"
1183, "SMF306"
233, "CIVE265"
4864, "FR399A"
4985, "BIOL490D"
2069, "CHE231"
1976, "SMF400"
3489, "ME202"
4406, "MATH225"
1056, "FINE319"
4251, "ERS288"
290, "FR363"
4310, "AE265"
3391, "EASIA361R"
4091, "BME122"
771, "GEOG490A"
1027, "CHEM209"
1839, "SOC334"
2691, "OPTOM103"
2852, "AE325"
4412, "AFM182"
3850, "ECE493"
727, "THPERF112"
1542, "MNS101"
1561, "PHARM401"
2837, "ENGL470B"
2319, "PSYCH101"
1815, "ECE192"
2796, "STAT430"
3825, "ENGL378"
2958, "AFM207"
4898, "CHE102"
3872, "EARTH439"
2283, "SWREN472R"
2580, "LS306"
1843, "CHE120"
485, "PHIL257"
1036, "ARTS365"
2152, "KIN221"
3265, "MTE202"
1569, "CS475"
4158, "ECON332"
732, "NE110"
400, "SCI252"
4864, "KIN351"
1157, "RS491"
2759, "PSCI426"
4333, "HIST105"
2997, "PHYS460B"
4866, "ANTH395"
3871, "CHE565"
798, "NE408"
899, "ECE201"
1654, "FINE344"
4601, "SPAN345"
4756, "SMF496"
4115, "GER359"
1989, "JAPAN201R"
2003, "KIN415"
1403, "RS242R"
3165, "HIST232"
3782, "PHIL305J"
341, "MEDVL305"
1757, "MSE100B"
4013, "PACS336"
4937, "SDS250R"
189, "THPERF406"
4799, "AFM280"
1057, "HUMSC301"
504, "ARCH580"
1690, "THPERF149"
1876, "SDS205R"
2025, "SDS288R"
3088, "CHEM479"
1969, "MSE343"
205, "INTEG10"
575, "MATH247"
3940, "EASIA100R"
4123, "HIST268"
1387, "BET300"
2934, "PSYCH439"
1199, "MUSIC262"
4822, "FINE214"
1929, "GERON401A"
504, "PSCI284"
4424, "FR152"
4629, "PLAN309"
2993, "PSYCH356R"
4383, "BLKST230"
4882, "GEOE121"
703, "PSCI455"
2686, "SMF211"
4423, "SOC325"
989, "SOC402"
588, "BIOL365"
2339, "BUS208W"
4720, "PHARM401"
3448, "CMW390"
4419, "PHYS460A"
4902, "EARTH444"
3234, "CHINA180R"
2469, "GSJ327"
267, "INDEV262"
4579, "PLAN102"
1751, "FINE330"
2635, "CS346"
1272, "PSYCH319"
4997, "BME364"
699, "EMLS101R"
3297, "SYDE584"
4333, "ENGL241R"
4545, "ME561"
4041, "BET420"
4099, "PACS203"
1610, "PSYCH392"
633, "KOREA202R"
3954, "LS422"
2058, "NE453"
657, "COMM231"
2745, "CHINA391R"
4160, "MATH106"
3542, "ME566"
464, "INDEV100"
4551, "FR484"
2212, "BLKST230"
1233, "ENBUS309"
1781, "MTHEL398"
546, "AVIA203"
3898, "PHIL215"
1053, "HIST371"
1749, "PHIL315"
4519, "GEOE392"
878, "AFM416"
4889, "HIST202"
4565, "ENGL208B"
2129, "RS354"
1318, "PSCI432"
1923, "PHIL201"
370, "BET470"
4398, "GEOG411"
85, "MNS322"
1788, "ENGL463"
2666, "PHIL472"
655, "GBDA365"
2840, "ECE464"
2909, "JS215"
4017, "FINE475"
1286, "SMF204"
4197, "NE455D"
2136, "PLAN433"
2640, "GERON352"
2844, "SOCWK320R"
254, "ENGL290"
1997, "STAT454"
1405, "NE307"
3469, "AMATH456"
1187, "CLAS205"
222, "GSJ201"
4956, "COMMST111"
4248, "MNS431"
1138, "GER262"
1124, "ECE445"
4592, "PHYS360B"
1065, "PHARM464"
1896, "SI132R"
4385, "CFM101"
4548, "BIOL499A"
2306, "GER398"
3704, "FR424"
1265, "PSCI331"
2953, "KIN356"
4414, "GENE503"
460, "GER272"
1214, "BLKST304"
1418, "HRM305"
3561, "AFM401"
4104, "ANTH272"
4590, "PLAN477"
4962, "SOC425"
2611, "COMMST335"
1003, "PACS328"
2497, "FR220"
527, "ENGL412"
2138, "SFM310"
3071, "CHEM400"
1844, "PHYS391"
886, "BUS362W"
926, "ENGL425"
305, "ME202"
3686, "RS266"
2930, "PSYCH420"
3799, "INDEV275"
21, "SCI238"
3666, "RS259"
4208, "OPTOM109"
3210, "EASIA205R"
3890, "MUSIC390"
517, "LS329"
649, "REC420"
741, "AFM206"
2495, "FR487"
697, "MTE120"
1662, "ENGL494"
2884, "KIN360"
2416, "HIST391"
6, "GEOG225"
2748, "MATH211"
2620, "ENGL367"
1057, "CO454"
1273, "MTE325"
3482, "HLTH461"
4775, "COMM400"
4097, "PLAN453"
4465, "HLTH474"
4140, "AFM462"
605, "LS387"
3858, "PSCI369"
1452, "CO480"
3225, "BIOL348L"
180, "HIST235"
3744, "ENGL406"
3161, "JS203"
3976, "ENGL293"
4270, "CS445"
4281, "COMM400"
2821, "AFM429"
2709, "PSCI359"
250, "OPTOM342A"
4145, "PLAN480"
4584, "PHYS442"
1987, "DAC401"
2902, "HIST324"
1079, "ECE417"
2938, "GENE395"
486, "SOC433"
1089, "SYDE300"
2911, "GER330"
4633, "MSE422"
531, "CHE341"
588, "HRTS201"
1356, "LS263"
4318, "CHINA180R"
2855, "COMM321"
3753, "PACS318"
3764, "PHARM367"
659, "PSYCH342"
1393, "SPAN150"
1678, "SOC246"
1741, "MSE342"
4709, "ECE484"
2626, "EASIA120R"
646, "PHIL340"
4592, "ACTSC445"
4738, "DAC203"
708, "ENGL430A"
1501, "NE454D"
1828, "PSCI400"
4268, "PSYCH211"
1908, "PSYCH467"
2279, "GEOG452"
4804, "FINE228"
157, "ERS283"
3337, "PSYCH339"
2876, "BUS412W"
270, "PHIL482"
1492, "SFM329"
1621, "SWREN250R"
4358, "ENVS131"
4692, "ASL102R"
4943, "CHEM120"
467, "ARCH492"
3244, "KIN221"
4276, "ENBUS211"
1143, "COMMST431"
4713, "CDNST244"
349, "CS467"
3715, "AFM127"
3621, "AFM324"
1975, "LAT332"
2871, "SCI207"
684, "BUS375W"
3992, "PLAN341"
435, "BIOL312"
350, "GEOG490A"
4831, "CMW202"
4196, "PD19"
1829, "GRK351"
1840, "CI100"
2448, "ECON452"
4364, "NE455C"
1117, "SFM411"
958, "ANTH106"
840, "PHIL265"
432, "ENGL432"
2385, "GER395"
1021, "FINE230"
2320, "CHE102"
4717, "AFM482"
2893, "FR473"
384, "EASIA202R"
2556, "MUSIC333"
700, "GEOG303"
25, "HLTH474"
4617, "UCR192E"
4689, "PACS335"
4140, "ECON424"
4729, "EASIA304R"
2935, "COMMST103"
3170, "CHEM464"
3050, "OPTOM377"
1558, "ECE192"
4024, "GEOG309"
4830, "MTHEL198"
2398, "ARCH392"
2806, "MUSIC371"
732, "ARABIC301R"
4534, "STV401"
920, "ME557"
4836, "CIVE414"
4761, "SOC440"
4953, "HIST268"
3204, "GBDA211"
4139, "HIST385"
40, "GEOG405"
2067, "CS494"
2680, "AFM482"
3147, "PSYCH444R"
1814, "PSYCH448R"
2191, "PSCI455"
598, "GEOG474"
1838, "ENVS200"
4857, "SYDE285"
940, "MATH118"
879, "HIST232"
2767, "LS426"
2214, "SPAN329"
3391, "EARTH122"
3531, "PHIL384"
1354, "BIOL448"
2906, "EMLS102R"
1556, "MATH135"
4178, "ENBUS375"
2045, "PHIL209"
715, "BME386"
486, "ENVE392"
4005, "KIN446"
1795, "HHUM391"
1197, "HIST231R"
2047, "SYDE531"
2505, "KIN404"
139, "FINE256"
1892, "MSE401"
4404, "CHEM370"
1448, "AE199"
16, "ENVS410"
2254, "ECE203"
3312, "HIST268"
1547, "ITAL396"
2758, "BIOL461"
3927, "INDENT325"
3820, "THPERF317"
4348, "SPAN102"
4021, "PMATH352"
3906, "STAT440"
3717, "PSYCH312R"
3906, "GEOG219"
4981, "FR399A"
2039, "ARCH485"
3088, "UCR191E"
2769, "KIN346"
3457, "SMF306"
2526, "CIVE422"
1331, "CHEM266"
2656, "MTE351"
1496, "CHINA201R"
4306, "REC202"
4375, "PSYCH226R"
4424, "PSYCH398R"
4750, "GENE23E"
4954, "SOC451"
1447, "GEOG415"
3362, "SOC330"
241, "PSCI491"
2706, "LS301"
4819, "SE212"
4345, "PHARM221"
412, "EMLS101R"
1013, "PSCI253"
2988, "AFM231"
2729, "PHIL237"
2123, "STAT438"
4902, "AE121"
3420, "CS499T"
2249, "GEOG405"
4913, "SOC498"
3966, "BIOL477L"
3022, "FINE306"
3791, "ECE499"
1194, "GEOG453"
1236, "EARTH436B"
1904, "HIST303"
2538, "KIN432"
4675, "THPERF417"
303, "CHEM357"
229, "INTEG220"
3873, "FR332"
1404, "SYDE322"
3780, "EMLS129R"
3507, "RS335"
916, "INDG216"
2544, "BIOL383"
2864, "SOC499B"
3731, "ENGL193"
1424, "ACTSC231"
3104, "SDS451R"
4246, "AMATH474"
416, "ERS101"
1050, "HIST113"
2721, "REC361"
1086, "ACTSC445"
542, "PDPHRM3"
1689, "SOC253"
2401, "SMF318"
1446, "FINE305"
2354, "COMMST399"
1714, "ENVE335"
2630, "ENGL471"
4475, "BME393L"
2201, "NE334"
510, "INTST101"
4448, "EARTH332"
2866, "VCULT112"
4021, "CO444"
127, "SDS425R"
2839, "PHYS125"
3264, "CIVE121"
2327, "BME162"
29, "PHARM363"
2970, "SPAN326"
1346, "RS225"
1583, "GER261"
3126, "RS208"
4026, "FINE150"
4982, "ENVE115"
1941, "GEOG423"
4745, "INDEV200"
733, "CHEM266L"
2840, "PSCI482"
2627, "ARCH484"
2800, "PSYCH330"
1020, "SOC101R"
2699, "GEOG357"
2018, "OPTOM365"
70, "STAT322"
1621, "GBDA303"
4508, "GEOG415"
2358, "FINE210"
2210, "HHUM311"
3399, "ANTH300"
3188, "ANTH330"
1230, "MNS211"
4644, "HIST262"
2541, "PSYCH466"
3169, "NE455B"
3254, "GSJ304"
3273, "FINE302"
148, "MGMT220"
833, "BME182"
2398, "ENGL430A"
1937, "CS234"
1596, "OPTOM348A"
883, "ECE203"
3148, "AE221"
2138, "PHYS395"
463, "CLAS342"
1981, "AFM463"
3644, "ECE445"
3832, "BUS208W"
3997, "SOC408"
205, "CO439"
4207, "INTEG121"
2813, "SCI397"
308, "CHINA390R"
2936, "CIVE115"
3239, "HIST423"
1837, "BLKST203"
802, "HLTH350"
1163, "ENGL472"
1282, "LS283"
1409, "CHEM120L"
1851, "INDENT200"
1789, "REC401"
4365, "MUSIC364"
4347, "SYDE161"
4110, "AE265"
1023, "ECE405C"
2048, "PLAN107"
795, "HRTS201"
3174, "LAT102"
1313, "BME355"
250, "CLAS326"
3931, "MATH117"
2550, "PLAN348"
4426, "CHEM200"
384, "CHEM267"
1436, "AMATH455"
4658, "SFM301"
4783, "LS223"
3567, "MUSIC256"
1781, "AFM231"
2918, "ASL202R"
4215, "AFM112"
4660, "ENGL108T"
4525, "AFM207"
1118, "INDG216"
58, "KIN140L"
1228, "ACTSC468"
2229, "SYDE584"
1933, "COMMST101"
603, "GSJ301"
3754, "CI100"
3346, "CHE313"
198, "CHEM121L"
4838, "PHARM372"
4533, "BLKST399"
4294, "ENVS310"
4377, "JAPAN102R"
1067, "FINE343"
2278, "ERS341"
4283, "RS348"
4396, "PLAN281"
853, "STAT437"
2065, "PHARM223"
1484, "GEOE100"
4041, "RS225"
676, "ENGL310A"
1232, "AE121"
647, "PSYCH320"
933, "INDEV490A"
479, "ACTSC231"
3794, "SMF496"
2577, "ECE409"
70, "PHARM220"
1571, "RS380"
4827, "PSCI255"
2769, "STV201"
4621, "PSYCH363"
754, "ARTS140"
4601, "SYDE113"
2064, "CO454"
803, "PHYS484"
2417, "ECE481"
2269, "ENGL346"
2885, "SMF214"
4376, "PHIL458"
3571, "SCBUS323"
1669, "COMMST430"
2539, "ERS301"
827, "PMATH343"
2182, "MSE391"
1437, "COGSCI300"
2661, "PHARM462"
821, "BET300"
706, "GRK421"
212, "ENGL335"
312, "ENBUS202"
1732, "COMMST201"
1901, "BIOL498A"
701, "PSCI439"
1147, "COMMST335"
4409, "ENGL210F"
1743, "MATH212"
1924, "HIST278"
1963, "ERS222"
1698, "ITALST394"
2789, "CHEM266"
1710, "DAC400"
4461, "GEOG420"
4998, "ERS283"
1689, "COMMST220"
2734, "EASIA300R"
1025, "OPTOM342A"
4101, "COOP10"
2298, "EMLS105R"
3594, "CDNST101"
514, "SE101"
1599, "CO480"
1837, "COMMST210"
1217, "THPERF200"
101, "GEOG306"
2404, "GEOE554"
4934, "PHARM378"
909, "GEOG408"
4089, "DAC305"
4082, "BME499"
646, "ERS473"
3116, "GSJ208L"
1985, "ANTH391"
1734, "ENVS210"
3279, "ECON483"
3381, "ECE105"
1584, "AE400"
2140, "AFM101"
3813, "ENVS474"
3210, "ECE475"
1135, "SWREN441R"
2938, "PSCI231"
4268, "ECON458"
4617, "MTHEL99"
4980, "MEDVL330"
902, "AMATH391"
1765, "ENVE382"
658, "GSJ408"
1138, "CO431"
21, "CHEM479"
2656, "OPTOM216"
499, "MSE300B"
2100, "INTEG210"
3675, "SWREN312R"
1204, "CO446"
332, "GER102"
2907, "PSYCH455"
83, "AE301"
3693, "ME200A"
898, "PHIL447"
651, "ACTSC127"
1587, "GENE301"
3433, "AE115"
4141, "THPERF322"
1447, "GEOG310"
3188, "ME436"
4372, "PDARCH2"
1515, "PMATH499"
1032, "PHYS160L"
3180, "GEOG430A"
4957, "ECON382"
1253, "HIST230"
552, "INDEV475"
603, "PSCI231"
511, "SOC385"
3272, "HLTH454"
3936, "ENGL309C"
3011, "PSCI499B"
3575, "MOHAWK101R"
231, "RS275"
4105, "ME561"
1377, "HIST380"
3399, "BIOL403"
4189, "ECE224"
2800, "FINE312"
1556, "ENGL225"
3743, "SOC406"
3690, "FINE216"
461, "PHARM361"
1100, "CLAS221"
2789, "GEOE224"
1765, "PHARM370"
4242, "ACTSC489"
4199, "ITALST394"
2450, "HIST202"
929, "KIN471"
2576, "CS447"
905, "ARTS390"
535, "NE125"
4858, "AE573"
4979, "PLAN483"
901, "ME566"
1120, "PHARM223"
1966, "ENGL305A"
4721, "ENGL313"
4618, "SWREN490R"
913, "ARCH446"
3882, "HLTH201"
2057, "SDS288R"
2114, "DAC400"
3540, "CO444"
3365, "REES240"
1541, "CHE313"
979, "FR252"
4424, "PHIL319J"
1082, "NE496"
1704, "MUSIC231"
803, "CHEM254"
2629, "SPAN400"
4060, "THPERF343"
2047, "ANTH499B"
2381, "INDEV474"
2982, "INTEG420A"
3401, "PLAN353"
956, "FINE473"
2924, "KIN459"
843, "ANTH272"
1962, "CHEM310"
685, "PLAN210"
3792, "GBDA413"
407, "RS301"
2761, "HLTH401"
4221, "PSCI420"
300, "FINE363"
1674, "CHEM120"
4547, "AFM273"
4590, "AE303"
2769, "ENGL471"
1387, "HLTH450"
4858, "LS402"
3618, "KOREA391R"
2220, "EASIA250R"
4651, "THPERF371"
3548, "NE320L"
4416, "CHEM267L"
4410, "CLAS331"
1098, "AFM346"
2135, "PHARM450"
3422, "GENE21N"
883, "CHE514"
4859, "CHE491"
2301, "ENGL108D"
4353, "PLAN203"
4384, "ERS337"
1408, "SDS435R"
1080, "PHYS468"
3550, "MUSIC270"
2319, "ENGL101C"
4998, "MTE204"
1636, "CS240"
3853, "PLAN431"
2529, "CHE298"
4664, "PHYS363"
3255, "NE454C"
3636, "CIVE105"
2294, "EASIA275R"
4022, "AFM429"
4125, "EARTH436A"
606, "SOC461"
3301, "HLTH474"
832, "AE225"
4887, "CIVE375"
657, "CO486"
542, "NE353"
2584, "ENGL108X"
3785, "SYDE584"
181, "CS234"
2226, "BIOL240"
2061, "AFM448"
2969, "BLKST309"
1386, "ECE458"
1579, "HIST205"
869, "LS237"
1904, "CS371"
1182, "PSYCH356R"
2597, "ECON489"
3798, "ERS446"
1276, "ENBUS204"
172, "CHINA301R"
4628, "SCI211"
1246, "ENGL100A"
456, "HHUM263"
4109, "PHIL450J"
1936, "SOC330"
4191, "BIOL373L"
4595, "PHARM430"
2262, "ENGL200B"
4592, "FR101"
4771, "ENGL210I"
673, "CHEM360"
3014, "HLTH400"
1469, "PHIL110B"
1234, "GENE22A"
1884, "CLAS384"
3980, "MUSIC364"
3238, "BME122"
758, "AE299"
2571, "REC200"
4224, "COMMST401"
3431, "HUMSC201"
1180, "BME301"
1151, "HLTH453"
2879, "CIVE299"
792, "CLAS251"
3449, "BIOL489"
794, "BME355"
4590, "ERS318"
2857, "HRTS301"
1282, "ME563"
1912, "PMATH320"
3873, "MEDVL250R"
678, "CHE498"
4342, "ENGL326"
2931, "LS401"
231, "CLAS352"
3724, "HIST266"
3860, "INTEG475A"
1680, "GEOE224"
1310, "LAT351"
2887, "CHEM313L"
3733, "AFM346"
4420, "CS487"
3973, "ECON241"
975, "HIST202"
1493, "HIST266"
2437, "PACS315"
4251, "BME588"
23, "RS234"
4256, "REC230"
3063, "GBDA301"
3621, "HIST372"
1814, "CFM401"
855, "HIST322"
1244, "CS479"
3693, "GBDA101"
3078, "STV401"
3171, "LS235"
3194, "SI251R"
4234, "PACS202"
4629, "LS224"
3424, "ECON311"
4043, "COMMST491"
2139, "GER399"
15, "AE310"
464, "ANTH455"
2814, "GER261"
3293, "PD5"
3081, "HEALTH100"
835, "PSCI244"
1651, "SCBUS323"
1317, "SOC302"
1824, "PACS335"
845, "COMMST102"
2810, "MATH211"
3825, "KOREA102R"
2674, "EARTH471"
2469, "ENGL210C"
445, "ERS474"
418, "FINE202"
824, "BME400"
3622, "AMATH442"
4305, "UCR192E"
3739, "CIVE205"
602, "MSE442"
4051, "ENVS476A"
3641, "MATH124"
3295, "GEOE298"
2365, "CS493"
1523, "ECON361"
3178, "LS286"
3939, "FINE214"
4891, "ERS361"
2755, "EARTH421"
2341, "MTE482"
494, "ENGL280"
288, "ENGL108B"
2311, "RS349"
3543, "FINE338"
4051, "FINE341"
2304, "PHARM228"
3775, "NE481"
1331, "BME461"
2117, "SOC310"
1576, "ECE360"
455, "PSYCH399R"
1626, "CLAS242"
2821, "MUSIC217"
3024, "PSYCH256"
3542, "SYDE534"
2947, "ENGL101C"
4899, "PSYCH375R"
2762, "ECE444"
3466, "SI233R"
1180, "GENE23S"
3378, "PSYCH312"
2380, "HIST268"
4199, "ACTSC453"
111, "ANTH289"
2184, "KOREA102R"
2957, "ENGL305B"
390, "PSCI461"
371, "GENE399"
1025, "LS327"
4665, "COMM400"
95, "MTE203"
946, "PLAN405"
823, "HIST233"
4523, "ENVE499"
870, "SOC399R"
3051, "ECE486"
171, "RS271"
4099, "GSJ334"
3089, "SOCWK120R"
1146, "STAT450"
3529, "PHIL340"
1772, "COMMST100"
3277, "SOCWK326R"
2174, "STAT431"
3630, "EASIA361R"
3842, "SWREN423R"
4109, "MSE100"
3919, "CLAS210"
256, "SDS358R"
4635, "CHEM491B"
655, "LS228"
3211, "AMATH271"
3179, "CHE516"
1647, "NE241"
1140, "ERS415"
2536, "CIVE354"
2861, "FR296"
3960, "THPERF307"
909, "SCBUS423"
1010, "EARTH437"
1071, "PHYS111L"
3044, "ENGL225"
2717, "ECON120W"
1010, "AFM429"
4180, "PD6"
3813, "MATH115"
1030, "CIVE596"
2521, "PHIL204J"
4813, "NE380L"
2026, "BIOL220"
586, "ENGL209"
3319, "OPTOM375"
1681, "BUS445W"
535, "GSJ408"
802, "AFM123"
3163, "COMMST433"
3047, "FINE275"
1705, "PSCI315"
4565, "PHIL110A"
90, "BME356"
4339, "BIOL489"
3829, "CHE498"
270, "GER299"
355, "BIOL241"
2484, "FINE222"
2766, "INDEV404"
4897, "ITALST396"
2986, "FR251"
1694, "PDPHRM2"
1816, "OPTOM134"
729, "GER397"
2111, "STV305"
1601, "ME200A"
3733, "CIVE310"
2810, "FINE473"
3179, "PDARCH3"
4928, "PLAN210"
3120, "CO255"
3626, "CHEM120"
1228, "ERS454"
4411, "CO480"
479, "LAT202"
4993, "BME581"
3433, "ECE101A"
3042, "SOC452"
2886, "MGMT244"
2975, "PSCI255"
3302, "SOCWK356R"
3, "ERS294"
192, "SE390"
538, "SYDE322"
2903, "ENGL315"
