uid1,uid2
666, 3567
3567, 666
259, 4906
4906, 259
1864, 1976
1976, 1864
1122, 1339
1339, 1122
504, 2458
2458, 504
49, 2817
2817, 49
1743, 4840
4840, 1743
1472, 3034
3034, 1472
2026, 3593
3593, 2026
159, 2581
2581, 159
893, 2576
2576, 893
1911, 4774
4774, 1911
1169, 4137
4137, 1169
813, 2058
2058, 813
1036, 3793
3793, 1036
248, 559
559, 248
271, 3172
3172, 271
1069, 3152
3152, 1069
2817, 4472
4472, 2817
973, 4383
4383, 973
702, 2577
2577, 702
3171, 4411
4411, 3171
554, 4399
4399, 554
2768, 3240
3240, 2768
3339, 3995
3995, 3339
2976, 3189
3189, 2976
76, 4774
4774, 76
1835, 3974
3974, 1835
77, 4595
4595, 77
982, 3506
3506, 982
777, 4040
4040, 777
2384, 3435
3435, 2384
1876, 4914
4914, 1876
3121, 3893
3893, 3121
2484, 4770
4770, 2484
1419, 4446
4446, 1419
4507, 4982
4982, 4507
615, 1618
1618, 615
776, 3414
3414, 776
3152, 4303
4303, 3152
2887, 4786
4786, 2887
77, 407
407, 77
746, 4703
4703, 746
1940, 4683
4683, 1940
3848, 4006
4006, 3848
190, 4256
4256, 190
4231, 4710
4710, 4231
1509, 3184
3184, 1509
1571, 4062
4062, 1571
2578, 3627
3627, 2578
4057, 4530
4530, 4057
1431, 2712
2712, 1431
1226, 4000
4000, 1226
1181, 2537
2537, 1181
1535, 4755
4755, 1535
1700, 3102
3102, 1700
664, 1264
1264, 664
318, 627
627, 318
1969, 4458
4458, 1969
3249, 3431
3431, 3249
336, 2337
2337, 336
2071, 2641
2641, 2071
2109, 2933
2933, 2109
746, 3898
3898, 746
3028, 4371
4371, 3028
97, 4391
4391, 97
1203, 4524
4524, 1203
107, 2635
2635, 107
1246, 2908
2908, 1246
650, 1342
1342, 650
2195, 3057
3057, 2195
87, 2922
2922, 87
1886, 4931
4931, 1886
1812, 2538
2538, 1812
1975, 4222
4222, 1975
3286, 4787
4787, 3286
985, 1039
1039, 985
384, 1573
1573, 384
740, 4618
4618, 740
1049, 3683
3683, 1049
47, 3873
3873, 47
198, 4042
4042, 198
2808, 2883
2883, 2808
1493, 4074
4074, 1493
1825, 2369
2369, 1825
3024, 3447
3447, 3024
3999, 4255
4255, 3999
867, 2107
2107, 867
918, 1106
1106, 918
3556, 4624
4624, 3556
2803, 3074
3074, 2803
856, 3796
3796, 856
3216, 4906
4906, 3216
3381, 4219
4219, 3381
1948, 2910
2910, 1948
117, 1363
1363, 117
2075, 2493
2493, 2075
3437, 4501
4501, 3437
2835, 3120
3120, 2835
3327, 3582
3582, 3327
515, 2540
2540, 515
1077, 4495
4495, 1077
1349, 2739
2739, 1349
2345, 4424
4424, 2345
454, 2826
2826, 454
3808, 4794
4794, 3808
4316, 4446
4446, 4316
751, 1477
1477, 751
2729, 3259
3259, 2729
2405, 4825
4825, 2405
1233, 4634
4634, 1233
1045, 4583
4583, 1045
2338, 4542
4542, 2338
1642, 3526
3526, 1642
668, 1600
1600, 668
3886, 4461
4461, 3886
540, 3485
3485, 540
2484, 4717
4717, 2484
2083, 3619
3619, 2083
2587, 3152
3152, 2587
660, 1308
1308, 660
521, 1149
1149, 521
1628, 1884
1884, 1628
172, 4378
4378, 172
3124, 4646
4646, 3124
2054, 3978
3978, 2054
3174, 4009
4009, 3174
2071, 3393
3393, 2071
3689, 4832
4832, 3689
1005, 3598
3598, 1005
916, 2028
2028, 916
21, 1334
1334, 21
1766, 2356
2356, 1766
90, 4322
4322, 90
1234, 2495
2495, 1234
927, 1032
1032, 927
1268, 4708
4708, 1268
738, 2264
2264, 738
1419, 4877
4877, 1419
192, 2505
2505, 192
1124, 3239
3239, 1124
68, 2469
2469, 68
191, 3034
3034, 191
3066, 4802
4802, 3066
1120, 3497
3497, 1120
805, 4425
4425, 805
1916, 2650
2650, 1916
2361, 4986
4986, 2361
2080, 4744
4744, 2080
962, 3096
3096, 962
435, 4333
4333, 435
3891, 4134
4134, 3891
6, 2126
2126, 6
2671, 3872
3872, 2671
201, 2567
2567, 201
275, 2516
2516, 275
1491, 2255
2255, 1491
567, 3856
3856, 567
410, 3872
3872, 410
20, 4626
4626, 20
133, 2059
2059, 133
866, 1644
1644, 866
2199, 4412
4412, 2199
926, 1695
1695, 926
3008, 4581
4581, 3008
3104, 4289
4289, 3104
3806, 4561
4561, 3806
430, 4497
4497, 430
676, 4149
4149, 676
1486, 3200
3200, 1486
2418, 3934
3934, 2418
1300, 2286
2286, 1300
816, 3405
3405, 816
463, 4041
4041, 463
69, 2424
2424, 69
148, 2717
2717, 148
3589, 3930
3930, 3589
2808, 4119
4119, 2808
2102, 2385
2385, 2102
388, 4621
4621, 388
1355, 1404
1404, 1355
128, 3004
3004, 128
263, 2640
2640, 263
3991, 4849
4849, 3991
2040, 2446
2446, 2040
204, 2999
2999, 204
1560, 2748
2748, 1560
529, 3698
3698, 529
3951, 4669
4669, 3951
1797, 4381
4381, 1797
420, 4694
4694, 420
745, 2010
2010, 745
442, 2763
2763, 442
4528, 4680
4680, 4528
3252, 3355
3355, 3252
2864, 4936
4936, 2864
3802, 4172
4172, 3802
786, 1610
1610, 786
2095, 3792
3792, 2095
244, 3313
3313, 244
1897, 3807
3807, 1897
352, 2846
2846, 352
1223, 1769
1769, 1223
2019, 2642
2642, 2019
4303, 4696
4696, 4303
1754, 3098
3098, 1754
367, 2723
2723, 367
131, 1692
1692, 131
409, 3888
3888, 409
1181, 2647
2647, 1181
496, 1790
1790, 496
1989, 2591
2591, 1989
1908, 4854
4854, 1908
1655, 4408
4408, 1655
3862, 4522
4522, 3862
1761, 4804
4804, 1761
211, 3499
3499, 211
2453, 4388
4388, 2453
3800, 3829
3829, 3800
368, 1389
1389, 368
1926, 2777
2777, 1926
2251, 2345
2345, 2251
1635, 1847
1847, 1635
1679, 2119
2119, 1679
401, 4131
4131, 401
872, 1272
1272, 872
1894, 4932
4932, 1894
452, 4850
4850, 452
2128, 2130
2130, 2128
2284, 2643
2643, 2284
1829, 3002
3002, 1829
373, 770
770, 373
204, 3967
3967, 204
83, 3448
3448, 83
4336, 4539
4539, 4336
1662, 3993
3993, 1662
888, 2155
2155, 888
3026, 4384
4384, 3026
2114, 4302
4302, 2114
1016, 4784
4784, 1016
648, 4388
4388, 648
1377, 1565
1565, 1377
3112, 4343
4343, 3112
3441, 4784
4784, 3441
3226, 4041
4041, 3226
1079, 1699
1699, 1079
1619, 3141
3141, 1619
2527, 4979
4979, 2527
400, 4794
4794, 400
4514, 4595
4595, 4514
957, 3399
3399, 957
1299, 2382
2382, 1299
2406, 4810
4810, 2406
978, 2182
2182, 978
1189, 4846
4846, 1189
1545, 3727
3727, 1545
1787, 3260
3260, 1787
677, 4671
4671, 677
3591, 3923
3923, 3591
1712, 3840
3840, 1712
2643, 4349
4349, 2643
1468, 2167
2167, 1468
2012, 3728
3728, 2012
924, 4174
4174, 924
3148, 3703
3703, 3148
1931, 3739
3739, 1931
1213, 1244
1244, 1213
1378, 3563
3563, 1378
1691, 1808
1808, 1691
1832, 2979
2979, 1832
2826, 4591
4591, 2826
994, 3573
3573, 994
703, 2835
2835, 703
746, 3471
3471, 746
2475, 3960
3960, 2475
3476, 4299
4299, 3476
4680, 4967
4967, 4680
3567, 3663
3663, 3567
1882, 4385
4385, 1882
1582, 4093
4093, 1582
2296, 2682
2682, 2296
1668, 3113
3113, 1668
3290, 4294
4294, 3290
2955, 3257
3257, 2955
2997, 3668
3668, 2997
1118, 3585
3585, 1118
1350, 2430
2430, 1350
2915, 3077
3077, 2915
3656, 4243
4243, 3656
1388, 2133
2133, 1388
753, 1393
1393, 753
548, 1927
1927, 548
630, 2491
2491, 630
220, 4313
4313, 220
4401, 4747
4747, 4401
1513, 2959
2959, 1513
1352, 3765
3765, 1352
631, 3251
3251, 631
1171, 2441
2441, 1171
2891, 4911
4911, 2891
1301, 1733
1733, 1301
3044, 4372
4372, 3044
876, 4186
4186, 876
373, 2811
2811, 373
2996, 4331
4331, 2996
1453, 2662
2662, 1453
1635, 2144
2144, 1635
201, 233
233, 201
1610, 2087
2087, 1610
1048, 1795
1795, 1048
4626, 4999
4999, 4626
200, 3391
3391, 200
451, 4730
4730, 451
81, 3699
3699, 81
2338, 3176
3176, 2338
3260, 4912
4912, 3260
3363, 4101
4101, 3363
503, 4331
4331, 503
3784, 4131
4131, 3784
191, 834
834, 191
2312, 2894
2894, 2312
2282, 4183
4183, 2282
935, 1517
1517, 935
200, 1297
1297, 200
470, 2878
2878, 470
1053, 1738
1738, 1053
2431, 3525
3525, 2431
1450, 2340
2340, 1450
503, 2237
2237, 503
2824, 3419
3419, 2824
1858, 3074
3074, 1858
126, 974
974, 126
406, 3243
3243, 406
283, 4341
4341, 283
3318, 4866
4866, 3318
680, 3977
3977, 680
291, 3643
3643, 291
258, 1251
1251, 258
473, 3125
3125, 473
2355, 2725
2725, 2355
1305, 1935
1935, 1305
52, 2314
2314, 52
1892, 4886
4886, 1892
1786, 4086
4086, 1786
191, 1318
1318, 191
2171, 2207
2207, 2171
639, 3171
3171, 639
1530, 3342
3342, 1530
1392, 3408
3408, 1392
4079, 4159
4159, 4079
1388, 1946
1946, 1388
911, 4798
4798, 911
4212, 4688
4688, 4212
1989, 4795
4795, 1989
2042, 3675
3675, 2042
2971, 4138
4138, 2971
808, 4296
4296, 808
3083, 4544
4544, 3083
1665, 4856
4856, 1665
4664, 4970
4970, 4664
2774, 3974
3974, 2774
528, 2377
2377, 528
1748, 3578
3578, 1748
3539, 4945
4945, 3539
991, 4538
4538, 991
961, 4861
4861, 961
622, 2951
2951, 622
314, 2798
2798, 314
1511, 2295
2295, 1511
2544, 4801
4801, 2544
1927, 3112
3112, 1927
361, 4492
4492, 361
4362, 4581
4581, 4362
2254, 4446
4446, 2254
2088, 4908
4908, 2088
3905, 4113
4113, 3905
92, 1042
1042, 92
2296, 4857
4857, 2296
603, 1746
1746, 603
3827, 4422
4422, 3827
1967, 3635
3635, 1967
2870, 3631
3631, 2870
4038, 4642
4642, 4038
3963, 4468
4468, 3963
2081, 2424
2424, 2081
1031, 3132
3132, 1031
2643, 3625
3625, 2643
765, 4144
4144, 765
2516, 4981
4981, 2516
4071, 4940
4940, 4071
2372, 2758
2758, 2372
722, 3666
3666, 722
1260, 2029
2029, 1260
2516, 2887
2887, 2516
3061, 4673
4673, 3061
2598, 3451
3451, 2598
1180, 1511
1511, 1180
2995, 4053
4053, 2995
553, 4796
4796, 553
501, 4606
4606, 501
834, 4257
4257, 834
2200, 4694
4694, 2200
1290, 2029
2029, 1290
259, 535
535, 259
1248, 4247
4247, 1248
1029, 2631
2631, 1029
2744, 3811
3811, 2744
2477, 4221
4221, 2477
851, 4961
4961, 851
774, 3051
3051, 774
1603, 4596
4596, 1603
913, 3395
3395, 913
1288, 3272
3272, 1288
1750, 3303
3303, 1750
3361, 3571
3571, 3361
3173, 4274
4274, 3173
452, 906
906, 452
3397, 4167
4167, 3397
572, 1008
1008, 572
1380, 4150
4150, 1380
2142, 3719
3719, 2142
437, 783
783, 437
2364, 2600
2600, 2364
3194, 4747
4747, 3194
801, 1999
1999, 801
136, 4992
4992, 136
2021, 2611
2611, 2021
1513, 1646
1646, 1513
3579, 3807
3807, 3579
1803, 2159
2159, 1803
373, 1148
1148, 373
1687, 4428
4428, 1687
2715, 4870
4870, 2715
1177, 2636
2636, 1177
2400, 3546
3546, 2400
1243, 4387
4387, 1243
608, 3647
3647, 608
1542, 4454
4454, 1542
2163, 2852
2852, 2163
2352, 3505
3505, 2352
2625, 4603
4603, 2625
484, 4520
4520, 484
723, 2816
2816, 723
626, 2883
2883, 626
455, 3001
3001, 455
892, 1312
1312, 892
675, 2775
2775, 675
323, 4013
4013, 323
1472, 2530
2530, 1472
1976, 2063
2063, 1976
2273, 4501
4501, 2273
411, 635
635, 411
3695, 4116
4116, 3695
202, 461
461, 202
2745, 4496
4496, 2745
1177, 1831
1831, 1177
2538, 4957
4957, 2538
3675, 4753
4753, 3675
289, 995
995, 289
3482, 4358
4358, 3482
3137, 4323
4323, 3137
2772, 3444
3444, 2772
3252, 4835
4835, 3252
2013, 3392
3392, 2013
442, 1210
1210, 442
75, 3668
3668, 75
1296, 1499
1499, 1296
2175, 2407
2407, 2175
2390, 4281
4281, 2390
2412, 4040
4040, 2412
1574, 3695
3695, 1574
175, 4249
4249, 175
1209, 3193
3193, 1209
1867, 2412
2412, 1867
3050, 4677
4677, 3050
2716, 3111
3111, 2716
2857, 3501
3501, 2857
1821, 2417
2417, 1821
2762, 4395
4395, 2762
3555, 4031
4031, 3555
318, 4311
4311, 318
1372, 3722
3722, 1372
1038, 2156
2156, 1038
1745, 2772
2772, 1745
1160, 3839
3839, 1160
1545, 3650
3650, 1545
1705, 3373
3373, 1705
2534, 4918
4918, 2534
1073, 4594
4594, 1073
459, 759
759, 459
3819, 4262
4262, 3819
546, 2633
2633, 546
513, 3439
3439, 513
1739, 3142
3142, 1739
1133, 3332
3332, 1133
664, 3793
3793, 664
607, 1007
1007, 607
1930, 3841
3841, 1930
1880, 2034
2034, 1880
272, 2222
2222, 272
111, 1715
1715, 111
92, 1473
1473, 92
1964, 4549
4549, 1964
2666, 4821
4821, 2666
2185, 3205
3205, 2185
3322, 3405
3405, 3322
2497, 4231
4231, 2497
1829, 3543
3543, 1829
1722, 2922
2922, 1722
4034, 4550
4550, 4034
2514, 4585
4585, 2514
1414, 1988
1988, 1414
268, 4708
4708, 268
1887, 2208
2208, 1887
3475, 4155
4155, 3475
1, 4714
4714, 1
2728, 4894
4894, 2728
2688, 3775
3775, 2688
913, 4981
4981, 913
2067, 4596
4596, 2067
625, 2070
2070, 625
1466, 2686
2686, 1466
156, 279
279, 156
632, 4180
4180, 632
339, 2615
2615, 339
1113, 2009
2009, 1113
822, 3523
3523, 822
1911, 1989
1989, 1911
1711, 2867
2867, 1711
3669, 3997
3997, 3669
1474, 4617
4617, 1474
806, 1485
1485, 806
257, 2209
2209, 257
100, 505
505, 100
2055, 2276
2276, 2055
3041, 3273
3273, 3041
1575, 4268
4268, 1575
778, 4890
4890, 778
1490, 3406
3406, 1490
2641, 2750
2750, 2641
2006, 4454
4454, 2006
2140, 4454
4454, 2140
216, 2908
2908, 216
3070, 4361
4361, 3070
1220, 2764
2764, 1220
468, 1439
1439, 468
2646, 4033
4033, 2646
137, 3554
3554, 137
1169, 1486
1486, 1169
1313, 3894
3894, 1313
984, 2672
2672, 984
746, 4012
4012, 746
508, 2154
2154, 508
1406, 4058
4058, 1406
1841, 3232
3232, 1841
3554, 3777
3777, 3554
987, 4074
4074, 987
4311, 4887
4887, 4311
467, 2503
2503, 467
1129, 3376
3376, 1129
1280, 2791
2791, 1280
1757, 3884
3884, 1757
1399, 4176
4176, 1399
1173, 3833
3833, 1173
1140, 1441
1441, 1140
2895, 3932
3932, 2895
3277, 4788
4788, 3277
2822, 4393
4393, 2822
604, 4844
4844, 604
2495, 3998
3998, 2495
1583, 2950
2950, 1583
143, 1251
1251, 143
1493, 4188
4188, 1493
3000, 3167
3167, 3000
1651, 3084
3084, 1651
205, 2102
2102, 205
1182, 3545
3545, 1182
2101, 4983
4983, 2101
1741, 2196
2196, 1741
411, 2355
2355, 411
1533, 2432
2432, 1533
456, 785
785, 456
1228, 1796
1796, 1228
1690, 3547
3547, 1690
1408, 2171
2171, 1408
424, 2940
2940, 424
732, 841
841, 732
1316, 2555
2555, 1316
688, 2232
2232, 688
2905, 4754
4754, 2905
2146, 2258
2258, 2146
888, 4737
4737, 888
2983, 3132
3132, 2983
3540, 4743
4743, 3540
664, 1996
1996, 664
2926, 3537
3537, 2926
1286, 1750
1750, 1286
180, 836
836, 180
463, 4342
4342, 463
1438, 3460
3460, 1438
709, 4748
4748, 709
1943, 2814
2814, 1943
2729, 3723
3723, 2729
299, 4476
4476, 299
4091, 4226
4226, 4091
405, 3182
3182, 405
2621, 2850
2850, 2621
441, 2839
2839, 441
2805, 4657
4657, 2805
4604, 4976
4976, 4604
2740, 3481
3481, 2740
986, 1592
1592, 986
2313, 2855
2855, 2313
1807, 4215
4215, 1807
3972, 4103
4103, 3972
715, 3199
3199, 715
696, 2957
2957, 696
770, 2906
2906, 770
2010, 3985
3985, 2010
243, 4143
4143, 243
1008, 1731
1731, 1008
761, 4483
4483, 761
737, 3897
3897, 737
106, 4030
4030, 106
872, 4472
4472, 872
1197, 1788
1788, 1197
2415, 4047
4047, 2415
970, 2913
2913, 970
236, 4611
4611, 236
2273, 3590
3590, 2273
1773, 4930
4930, 1773
668, 1043
1043, 668
1799, 3118
3118, 1799
228, 4154
4154, 228
597, 1742
1742, 597
4709, 4880
4880, 4709
3392, 3746
3746, 3392
3452, 3797
3797, 3452
1907, 2836
2836, 1907
2992, 3812
3812, 2992
4688, 4942
4942, 4688
939, 2795
2795, 939
1515, 4648
4648, 1515
2690, 4386
4386, 2690
3369, 3920
3920, 3369
2490, 3951
3951, 2490
1051, 4140
4140, 1051
1808, 3365
3365, 1808
489, 1404
1404, 489
2146, 3360
3360, 2146
3858, 4434
4434, 3858
2652, 2939
2939, 2652
1733, 4884
4884, 1733
1307, 3729
3729, 1307
2239, 3709
3709, 2239
281, 1081
1081, 281
928, 1831
1831, 928
2163, 4064
4064, 2163
1681, 4320
4320, 1681
1575, 4833
4833, 1575
2726, 4177
4177, 2726
9, 2995
2995, 9
1635, 2632
2632, 1635
714, 3750
3750, 714
924, 1308
1308, 924
1682, 4141
4141, 1682
882, 1082
1082, 882
291, 614
614, 291
1220, 3329
3329, 1220
43, 512
512, 43
486, 2021
2021, 486
109, 2071
2071, 109
518, 778
778, 518
3897, 4523
4523, 3897
3386, 4573
4573, 3386
3398, 3644
3644, 3398
1314, 4095
4095, 1314
3017, 3952
3952, 3017
2423, 3213
3213, 2423
1760, 2869
2869, 1760
92, 3006
3006, 92
2311, 3911
3911, 2311
303, 974
974, 303
120, 2021
2021, 120
1304, 1313
1313, 1304
1400, 4404
4404, 1400
189, 2565
2565, 189
364, 3320
3320, 364
2962, 3090
3090, 2962
1785, 2525
2525, 1785
2841, 4261
4261, 2841
2785, 4891
4891, 2785
1735, 3347
3347, 1735
1494, 1945
1945, 1494
2951, 4779
4779, 2951
3669, 4241
4241, 3669
646, 3541
3541, 646
3192, 4841
4841, 3192
998, 4932
4932, 998
559, 1852
1852, 559
2243, 3911
3911, 2243
698, 2950
2950, 698
2752, 3788
3788, 2752
3799, 4472
4472, 3799
492, 4013
4013, 492
1777, 3357
3357, 1777
2553, 3578
3578, 2553
393, 3253
3253, 393
2187, 4918
4918, 2187
2908, 2988
2988, 2908
591, 1925
1925, 591
2764, 4148
4148, 2764
83, 179
179, 83
1113, 1448
1448, 1113
3158, 4452
4452, 3158
1939, 4415
4415, 1939
595, 704
704, 595
320, 3101
3101, 320
276, 4492
4492, 276
1818, 4246
4246, 1818
2284, 4985
4985, 2284
2148, 2845
2845, 2148
1146, 3035
3035, 1146
482, 3055
3055, 482
1970, 4236
4236, 1970
1825, 4821
4821, 1825
3581, 4504
4504, 3581
683, 1998
1998, 683
330, 2634
2634, 330
1237, 3338
3338, 1237
1875, 1905
1905, 1875
3289, 4103
4103, 3289
752, 3266
3266, 752
4718, 4889
4889, 4718
104, 3984
3984, 104
80, 1146
1146, 80
978, 2296
2296, 978
3400, 3530
3530, 3400
1735, 4904
4904, 1735
3151, 3765
3765, 3151
3110, 3175
3175, 3110
56, 910
910, 56
4030, 4084
4084, 4030
3548, 4340
4340, 3548
1977, 2158
2158, 1977
3463, 3478
3478, 3463
145, 2830
2830, 145
308, 2070
2070, 308
2637, 4833
4833, 2637
1040, 3682
3682, 1040
780, 4509
4509, 780
2745, 4366
4366, 2745
3502, 4345
4345, 3502
577, 4180
4180, 577
1244, 2923
2923, 1244
616, 3354
3354, 616
1550, 4161
4161, 1550
1701, 4330
4330, 1701
1176, 1476
1476, 1176
4020, 4685
4685, 4020
954, 3349
3349, 954
196, 3707
3707, 196
170, 2486
2486, 170
4610, 4901
4901, 4610
1896, 4956
4956, 1896
2906, 3129
3129, 2906
1309, 3698
3698, 1309
865, 1183
1183, 865
252, 4366
4366, 252
227, 4309
4309, 227
1589, 3873
3873, 1589
217, 2840
2840, 217
3341, 4346
4346, 3341
453, 4248
4248, 453
1234, 4813
4813, 1234
3005, 3084
3084, 3005
4056, 4476
4476, 4056
2294, 4978
4978, 2294
1048, 2364
2364, 1048
2288, 3443
3443, 2288
2194, 4747
4747, 2194
86, 640
640, 86
4028, 4121
4121, 4028
366, 465
465, 366
2549, 4157
4157, 2549
45, 4022
4022, 45
545, 3032
3032, 545
1734, 2668
2668, 1734
1751, 2083
2083, 1751
4478, 4707
4707, 4478
355, 2908
2908, 355
1542, 1909
1909, 1542
3960, 3963
3963, 3960
3859, 4820
4820, 3859
182, 3330
3330, 182
2637, 4512
4512, 2637
1888, 2704
2704, 1888
2504, 4922
4922, 2504
3166, 4075
4075, 3166
4518, 4641
4641, 4518
60, 2586
2586, 60
858, 2566
2566, 858
2322, 2407
2407, 2322
2532, 3937
3937, 2532
57, 2288
2288, 57
3639, 4672
4672, 3639
3862, 4717
4717, 3862
3436, 3562
3562, 3436
3272, 4097
4097, 3272
704, 3977
3977, 704
2261, 4763
4763, 2261
1017, 2222
2222, 1017
2246, 4640
4640, 2246
28, 2647
2647, 28
2951, 3116
3116, 2951
1467, 2808
2808, 1467
2443, 3060
3060, 2443
2538, 4640
4640, 2538
3620, 3625
3625, 3620
2911, 2936
2936, 2911
215, 379
379, 215
15, 1257
1257, 15
54, 1185
1185, 54
1253, 1509
1509, 1253
2364, 3706
3706, 2364
82, 4172
4172, 82
272, 3515
3515, 272
3326, 3528
3528, 3326
695, 1366
1366, 695
1192, 2172
2172, 1192
1257, 3321
3321, 1257
424, 4286
4286, 424
3872, 4226
4226, 3872
1075, 2526
2526, 1075
686, 1253
1253, 686
2850, 4888
4888, 2850
3132, 3820
3820, 3132
896, 4631
4631, 896
93, 1274
1274, 93
781, 1648
1648, 781
517, 4985
4985, 517
3109, 4940
4940, 3109
4091, 4283
4283, 4091
967, 2188
2188, 967
1951, 3112
3112, 1951
868, 1428
1428, 868
1470, 4502
4502, 1470
2586, 4791
4791, 2586
753, 2609
2609, 753
2081, 3343
3343, 2081
1628, 2055
2055, 1628
1494, 2994
2994, 1494
2977, 3077
3077, 2977
387, 4888
4888, 387
1379, 3421
3421, 1379
1411, 2178
2178, 1411
229, 1269
1269, 229
1670, 2065
2065, 1670
930, 2255
2255, 930
1234, 2666
2666, 1234
4153, 4706
4706, 4153
4186, 4654
4654, 4186
1547, 4294
4294, 1547
3406, 4664
4664, 3406
1596, 4186
4186, 1596
3860, 4834
4834, 3860
369, 1814
1814, 369
2216, 3113
3113, 2216
542, 2681
2681, 542
791, 3385
3385, 791
3876, 4182
4182, 3876
2326, 2877
2877, 2326
328, 4792
4792, 328
3026, 3453
3453, 3026
1577, 2200
2200, 1577
2532, 3884
3884, 2532
2020, 3709
3709, 2020
312, 475
475, 312
2476, 3171
3171, 2476
4491, 4835
4835, 4491
17, 4499
4499, 17
2662, 4115
4115, 2662
113, 2517
2517, 113
2174, 4526
4526, 2174
345, 3806
3806, 345
4144, 4727
4727, 4144
326, 3564
3564, 326
3445, 3972
3972, 3445
515, 3463
3463, 515
1313, 3443
3443, 1313
215, 1481
1481, 215
586, 3114
3114, 586
2638, 3879
3879, 2638
702, 2508
2508, 702
1287, 3161
3161, 1287
684, 1178
1178, 684
473, 4341
4341, 473
3299, 3746
3746, 3299
2633, 3885
3885, 2633
188, 193
193, 188
1222, 2924
2924, 1222
3371, 3999
3999, 3371
2066, 4188
4188, 2066
2830, 2894
2894, 2830
1234, 2345
2345, 1234
1512, 3787
3787, 1512
964, 1703
1703, 964
3063, 4004
4004, 3063
1119, 1991
1991, 1119
901, 1539
1539, 901
132, 799
799, 132
1729, 3613
3613, 1729
1538, 4045
4045, 1538
999, 3767
3767, 999
159, 1841
1841, 159
2158, 2972
2972, 2158
984, 3644
3644, 984
1424, 3916
3916, 1424
624, 857
857, 624
1006, 1713
1713, 1006
961, 3633
3633, 961
2635, 4250
4250, 2635
3736, 4231
4231, 3736
1186, 3751
3751, 1186
3128, 4348
4348, 3128
480, 2771
2771, 480
2507, 2752
2752, 2507
2839, 4245
4245, 2839
1421, 2305
2305, 1421
3931, 3948
3948, 3931
2876, 4312
4312, 2876
62, 3197
3197, 62
712, 4999
4999, 712
1099, 3193
3193, 1099
648, 1042
1042, 648
2363, 4666
4666, 2363
1835, 2295
2295, 1835
1808, 3101
3101, 1808
676, 1555
1555, 676
4108, 4934
4934, 4108
510, 2017
2017, 510
2471, 4384
4384, 2471
1428, 4573
4573, 1428
98, 760
760, 98
1412, 4040
4040, 1412
510, 2956
2956, 510
1750, 4035
4035, 1750
1334, 1905
1905, 1334
898, 4758
4758, 898
1870, 1885
1885, 1870
855, 4122
4122, 855
892, 4943
4943, 892
991, 1916
1916, 991
2285, 3820
3820, 2285
120, 3151
3151, 120
997, 3424
3424, 997
403, 2685
2685, 403
1216, 2973
2973, 1216
226, 4486
4486, 226
409, 1160
1160, 409
1976, 3600
3600, 1976
2774, 3580
3580, 2774
2137, 4457
4457, 2137
1241, 1690
1690, 1241
566, 2275
2275, 566
846, 2100
2100, 846
672, 981
981, 672
293, 2116
2116, 293
3970, 4545
4545, 3970
3242, 3806
3806, 3242
652, 3897
3897, 652
4162, 4715
4715, 4162
1708, 3943
3943, 1708
3492, 4920
4920, 3492
1081, 3256
3256, 1081
1156, 4369
4369, 1156
1229, 4847
4847, 1229
373, 4108
4108, 373
2016, 2194
2194, 2016
2274, 4704
4704, 2274
209, 1233
1233, 209
202, 4226
4226, 202
1613, 2743
2743, 1613
832, 2178
2178, 832
889, 4375
4375, 889
1687, 1911
1911, 1687
675, 4796
4796, 675
262, 2937
2937, 262
3136, 3514
3514, 3136
968, 3328
3328, 968
1970, 3488
3488, 1970
3449, 3637
3637, 3449
1549, 2677
2677, 1549
3463, 3885
3885, 3463
1262, 1307
1307, 1262
797, 4920
4920, 797
2535, 3832
3832, 2535
1926, 4505
4505, 1926
2727, 4002
4002, 2727
4336, 4978
4978, 4336
1064, 3170
3170, 1064
666, 4063
4063, 666
2252, 3335
3335, 2252
834, 3647
3647, 834
1985, 2991
2991, 1985
2981, 4649
4649, 2981
2956, 3838
3838, 2956
1565, 2755
2755, 1565
452, 1451
1451, 452
715, 4305
4305, 715
4629, 4984
4984, 4629
3911, 4933
4933, 3911
3026, 4018
4018, 3026
1226, 4228
4228, 1226
96, 1974
1974, 96
508, 4362
4362, 508
3689, 3958
3958, 3689
1402, 2360
2360, 1402
1222, 4644
4644, 1222
1100, 3900
3900, 1100
3345, 4306
4306, 3345
2063, 2227
2227, 2063
1737, 2242
2242, 1737
210, 2052
2052, 210
2591, 3285
3285, 2591
2210, 3593
3593, 2210
224, 1169
1169, 224
2818, 3449
3449, 2818
3416, 4307
4307, 3416
438, 2037
2037, 438
1023, 4942
4942, 1023
808, 816
816, 808
3215, 3270
3270, 3215
1016, 1519
1519, 1016
1284, 4717
4717, 1284
396, 1811
1811, 396
1700, 4403
4403, 1700
3434, 3573
3573, 3434
1676, 4948
4948, 1676
4738, 4822
4822, 4738
134, 3504
3504, 134
1018, 2504
2504, 1018
3252, 4441
4441, 3252
502, 2587
2587, 502
3686, 4144
4144, 3686
2650, 3060
3060, 2650
513, 4439
4439, 513
3627, 4503
4503, 3627
246, 4095
4095, 246
2132, 2316
2316, 2132
1151, 3383
3383, 1151
4190, 4966
4966, 4190
114, 3013
3013, 114
358, 1653
1653, 358
3961, 4914
4914, 3961
471, 1530
1530, 471
598, 4523
4523, 598
3346, 4991
4991, 3346
1761, 2157
2157, 1761
